acec_id,component_id,planning_action_id,planning_action_type,planning_action_title,planning_action_date,planning_action_status,planning_action_effect,prior_status,resulting_status,boundary_effect,acreage_before,acreage_after,document_id,document_title,document_url,document_page,eplanning_project_id,eplanning_project_url,source_agency,last_verified,confidence,notes
acec-eefba2002e5d17,blmca-73e7711d-f83f-4d84-90ee-11b4e91462c1,plan-action-3c493eff2c24,governing_land_use_plan_or_amendment,"CDCA Plan, as amended, later amended by DRECP ",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-f275ec80b214,"CDCA Plan, as amended, later amended by DRECP ",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-b6771a30b09496,blmca-f25c7ae2-e2d0-4648-8c79-77f49ceae8a7,plan-action-63cd21a5c82c,governing_land_use_plan_or_amendment,Clear Creek Management Area RMP,2014-02-04,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-0e63e0930c11,Clear Creek Management Area RMP,https://eplanning.blm.gov/eplanning-ui/project/68803/510,,DOI-BLM-CA-C090-2012-0013-EIS,https://eplanning.blm.gov/eplanning-ui/project/68803/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-5b8a4b901701dc,blmca-ca7716a9-4127-4cf4-b604-71e6555b8280,plan-action-7270ec19a179,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by amendment #2 (1984) and amendment #3 (1989/1990) ",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-83a2883a5d5e,"CDCA Plan, as amended by amendment #2 (1984) and amendment #3 (1989/1990) ",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-d5c6e9b559f032,blmca-c570fd0d-9d53-427a-b3f8-7872a809de3b,plan-action-42041336b6e9,governing_land_use_plan_or_amendment,Bakersfield Resource Management Plan,2014-12-22,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-69af73445cb2,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-03ec5d2a34cc80,blmca-a73e8240-b840-484b-9f42-348ad3349efc,plan-action-81eafb6f57fe,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-a876ae3f36b69f,blmca-9a67d72f-b38a-417b-8c90-a944496f53a1,plan-action-8a59508fdb1b,governing_land_use_plan_or_amendment,Bishop,1993-03-26,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-00f5dfe916c7,Bishop,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,,DOI-BLM-CA-C070-1993-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-178e8ebea9723c,blmca-47c04f8a-020f-4874-bea5-b0e62e5b520c,plan-action-b81b81244d61,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-1a2274a209ecac,blmca-17caa1ee-c8df-44c4-a31a-f286579ab3dc,plan-action-131ab805c870,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-93fa7f39d38b25,blmca-1259e74b-fdcb-4048-8dbd-d6b75c9b62e3,plan-action-134a49fe4251,governing_land_use_plan_or_amendment,Northwest California Integrated Plan,2024-11-06,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-930a7cb4ff0a,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,DOI-BLM-CA-N060-2021-0012-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-98a6137ae90fa3,blmca-45fb448b-f4f6-4d0c-b704-563f7200bb36,plan-action-0cf7096d50e1,governing_land_use_plan_or_amendment,Sierra,2008-02-01,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-d38aebf70b2e,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,DOI-BLM-CA-C080-2007-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/72554/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-3a20d59207e54e,blmca-8d89eacc-a5c4-4270-a7ef-71d85baebf80,plan-action-f6ed7f7d269e,governing_land_use_plan_or_amendment,"CDCA Plan, as amended, DRECP amendment",1980-12-12,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-94eef1653a48,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,DOI-BLM-CA-D010-1980-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/66949/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-de4d49c5d889e6,blmca-73fce7c0-b767-4b9b-bd73-15b653cc036e,plan-action-f73492e1730d,governing_land_use_plan_or_amendment,Bishop,1993-03-26,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-00f5dfe916c7,Bishop,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,,DOI-BLM-CA-C070-1993-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-eff7540c4ac147,blmca-b6701475-6841-46a3-b3ec-9bec083ca1b8,plan-action-8c99e243f5a5,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-bd22db1dcbf017,blmca-59077d43-a3fd-404b-838a-e403eaa31b8d,plan-action-e6ddffb34e34,governing_land_use_plan_or_amendment,Bakersfield Resource Management Plan,2014-12-22,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-69af73445cb2,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-5996b04f506863,blmca-0c552e4a-cd40-44e2-957a-de0ae8b6eed4,plan-action-daf17df5ca06,governing_land_use_plan_or_amendment,Bakersfield Resource Management Plan,2014-12-22,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-69af73445cb2,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-90e93d7b70aff7,blmca-1346d40c-b3c0-4712-ae64-0a18830493c4,plan-action-3cf6d18a1295,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-11ad70d626345d,blmca-3293e6e9-5bdd-4399-aedc-2bad89712949,plan-action-322a2b5465d8,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-1c307d9c6029b1,blmca-f3eba61e-7ea4-4d76-ab28-a22b6f48a324,plan-action-9e7ffea52d0f,governing_land_use_plan_or_amendment,Sierra,2008-02-01,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-d38aebf70b2e,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,DOI-BLM-CA-C080-2007-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/72554/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-44eff1e0aa93e7,blmca-4aef1ceb-7cc0-4918-8880-fe0977ac0039,plan-action-94b0c4d14065,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-bef60dbaeef6d9,blmca-f4b7e215-12a0-4a83-8b0f-b803f1936ebd,plan-action-8ecb0ad79a5c,governing_land_use_plan_or_amendment,Northwest California Integrated Plan,2024-11-06,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-930a7cb4ff0a,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,DOI-BLM-CA-N060-2021-0012-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-56983aa76a6050,blmca-7e81d0dc-104a-44da-90a2-0fe60ca299a3,plan-action-19dfc10fc605,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-88e3a418c2424c,blmca-e1681c72-39e1-4c7d-b692-831db9041e78,plan-action-8a27a955bacf,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-cdb2e8b5bcad21,blmca-76727bf9-3803-4b54-ac93-a0090518a940,plan-action-d70c798dffd8,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-8592ffba7bec30,blmca-7f7abb9d-ec59-41d8-b909-9adf59a3dfa7,plan-action-d8293b9c451a,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-e71f61490a4558,blmca-898b680d-1d6d-4bb2-8a5b-86b29e02e106,plan-action-d594e891745e,governing_land_use_plan_or_amendment,Sierra,2008-02-01,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-d38aebf70b2e,Sierra,https://eplanning.blm.gov/eplanning-ui/project/72554/510,,DOI-BLM-CA-C080-2007-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/72554/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-bb20419abef121,blmca-90072281-e5cf-4ce8-9ffe-77776e64978d,plan-action-ef398a0453b8,governing_land_use_plan_or_amendment,Eagle Lake,2008-04-17,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-5a0f56bb2426,Eagle Lake,https://eplanning.blm.gov/eplanning-ui/project/69341/510,,DOI-BLM-CA-N050-2008-0002-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/69341/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-6dfe9441073c8e,blmca-5301616b-bb38-4100-9bb8-1517263940bb,plan-action-920e10cf235e,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-1fe131d30ed452,blmca-aad34c8b-c4c6-47ff-b0b1-a03742303557,plan-action-68d3c77b364c,governing_land_use_plan_or_amendment,"CDCA Plan, as amended, DRECP amendment",1980-12-12,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-94eef1653a48,"CDCA Plan, as amended, DRECP amendment",https://eplanning.blm.gov/eplanning-ui/project/66949/510,,DOI-BLM-CA-D010-1980-0001-RMP-EIS,https://eplanning.blm.gov/eplanning-ui/project/66949/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-0816659292b860,blmca-2c2689c2-662b-45a4-8fee-d94f3d738800,plan-action-cb6e130076a4,governing_land_use_plan_or_amendment,Northwest California Integrated Plan,2024-11-06,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-930a7cb4ff0a,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,DOI-BLM-CA-N060-2021-0012-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-0e71475d6309f6,blmca-0c762629-ffad-4e2d-a9a6-55ff6c2ab8b2,plan-action-0d40c1074910,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-57790de833c6bf,blmca-8f21d46c-0514-4fbe-9260-5fe99e2fdfb3,plan-action-f1ece7ab8b3d,governing_land_use_plan_or_amendment,Alturas,2008-04-17,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-5385a2606b1c,Alturas,https://eplanning.blm.gov/Project-Home/?id=e567a393-a7f2-f011-8407-001dd80c29f3,,DOI-BLM-CA-N020-2008-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=e567a393-a7f2-f011-8407-001dd80c29f3,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-cad1fda48e9eb6,blmca-0f942396-6e06-406a-9fb2-a09b150b04ed,plan-action-8a1e71a7c5b3,governing_land_use_plan_or_amendment,Bakersfield Resource Management Plan,2014-12-22,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-69af73445cb2,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-6930ea9dede380,blmca-a40a1225-05e6-438b-980b-1b0e15bfcf71,plan-action-d691132c670b,governing_land_use_plan_or_amendment,Bishop,1993-03-26,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-00f5dfe916c7,Bishop,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,,DOI-BLM-CA-C070-1993-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=dd68a393-a7f2-f011-8407-001dd80c29f3,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-6b0bfc8e7385f1,blmca-5d7797b6-51f4-4388-9b2d-9a96c1ec9229,plan-action-606e30d4cd21,governing_land_use_plan_or_amendment,Northwest California Integrated Plan,2024-11-06,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-930a7cb4ff0a,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,DOI-BLM-CA-N060-2021-0012-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-a2c380fb602c87,blmca-7c481b82-27c8-4daa-999b-839961b59d7e,plan-action-6198faa7c44c,governing_land_use_plan_or_amendment,Hollister,2007-09-07,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-3bfcc66be6b0,Hollister,https://eplanning.blm.gov/eplanning-ui/project/68795/510,,DOI-BLM-CA-C090-2006-0021-EIS,https://eplanning.blm.gov/eplanning-ui/project/68795/510,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-c97ed0cdfcbdae,blmca-30483d73-69d8-45ca-864c-12f34fd77a79,plan-action-c17c82a29675,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-0acef5ecce6ce0,blmca-14f78739-1ebb-4ad2-89ea-cc226ccf0e8e,plan-action-39f25500c65e,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-ecc59f84dbe438,blmca-f7cf88f7-b06d-4026-b9fe-ec943d3b5fdc,plan-action-ae8fe047f541,governing_land_use_plan_or_amendment,Northwest California Integrated Plan,2024-11-06,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-930a7cb4ff0a,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,DOI-BLM-CA-N060-2021-0012-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-3c49275da2ff7c,blmca-1131e79c-3a03-4bb4-a07d-17771a697564,plan-action-d64e4a87b2ba,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-6af14f22098d02,blmca-9707bdba-2883-4030-a857-5471f42c9e8f,plan-action-43332c49a1da,governing_land_use_plan_or_amendment,Northwest California Integrated Plan,2024-11-06,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-930a7cb4ff0a,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,DOI-BLM-CA-N060-2021-0012-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-f85e7284dc76d3,blmca-da88d76a-ef5a-40ca-98bf-0f8873381a6c,plan-action-ad133c6b6c6a,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-c128ae117c38,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-928e4d8fcf9b05,blmca-f41ca86f-3388-4fe4-ad6c-39843696b57a,plan-action-99cb462a6798,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by Plan 29",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-74b65ecc23ab,"CDCA Plan, as amended by Plan 29",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-45c758783b978f,blmca-803a9a91-4d09-4e87-ac25-31dfc77b2240,plan-action-8f79a9785c40,governing_land_use_plan_or_amendment,"CDCA Plan, as amended by DRECP",2016-09-14,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-7de636074288,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,DOI-BLM-CA-D010-2014-0001-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-e2b2eb0370dc09,blmca-85cbd7dc-1d47-4e03-8a12-df04d7626e81,plan-action-d5f5bb0e70cd,governing_land_use_plan_or_amendment,Northwest California Integrated Plan,2024-11-06,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-930a7cb4ff0a,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,DOI-BLM-CA-N060-2021-0012-RMP-EIS,,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
acec-5102ee29c1279f,blmca-9b8c88c3-304b-45d8-bf33-32a4ab8312e6,plan-action-8ab5af32a5bc,governing_land_use_plan_or_amendment,Bakersfield Resource Management Plan,2014-12-22,current_source_association,source identifies ACEC under this planning decision,unresolved,designated,unresolved_without_historical_geometry,,,doc-69af73445cb2,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,DOI-BLM-CA-C060-2014-0001-RMP-EIS,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,Bureau of Land Management,2026-08-05,high_source_association; current/supersession review partial,Earlier designation history and later component-level amendments were not systematically extracted.
